names	ranges_mean	ranges_max	rangesc_mean	rangesc_max
SLC12A2	4.898959482541981	22.928294930875577	1.783094489365581	4.515347810084651
KDELC1P1	17.14615723945999	96.85684647302904	5.117649965229247	19.29230769230769
FBN2	17.69774388810101	138.57142857142856	3.7801437466474717	9.229390681003585
CTC-573M9.1	0.33974861526503153	11.955078125	0.17603350683047034	5.982421875000001
SLC27A6	33.77457842464277	308.312101910828	7.8170239156765025	77.65648498677591
ISOC1	2.824056919628116	8.288662708510037	1.4936349296844869	4.779816513761467
ADAMTS19-AS1	7.551133666099134	43.843283582089555	3.3349758247669827	27.09701492537313
ADAMTS19	17.569288582184747	75.28173066283058	4.504927683738375	22.02992518703242
CTC-575N7.1	2.534709211232516	15.633367662203915	1.3729397049260885	8.67490494296578
KIAA1024L	3.784312190550649	27.23923444976077	1.7801101621024542	8.692111959287532
CHSY3	9.802048829893065	52.1203007518797	3.01525923666081	11.403973509933774
HSPA8P4	10.68268190227842	59.653179190751445	3.8870717880544703	8.028943560057888
RP11-114H7.1	0.49777332797716095	15.006535947712418	0.2701658790650025	6.031496062992126
RP11-114H7.2	0.05794673708827664	3.1291238027669386	0.03456439393939395	1.8664772727272732
HINT1	1.8521618787939134	9.725562299178865	0.9814810026591964	2.5723373838456043
LYRM7	2.1437822833498505	11.13090571487518	1.1463106400595418	2.9932401052685895
CDC42SE2	2.254824957824156	6.74016620498615	1.1510905807349292	2.685396558959295
RP1-247F3.1	7.052493251500993	37.15920915712799	2.927684091808146	7.935002663825253
RAPGEF6	2.748920463399093	9.397327213822892	1.3301108142153522	2.994244798703053
uc_338	0.7116952484326878	14.415184678522571	0.29719099482404315	4.9740394600207685
FNIP1	2.5318649762296332	6.648125439742688	1.2472915726706242	2.8197489539748952
AC005593.2	12.444615125925914	150.61957868649318	3.6517603200854523	9.473554735547356
MEIKIN	17.692334888881792	172.67326732673268	4.190008974361329	21.024606696248487
AC034228.4	5.110016866026257	47.53012048192771	0.8602366833072231	9.18204488778055
ACSL6	9.641409614128051	70.57077486272117	2.5038290869667943	5.037045639298571
AC034228.3	1.5411898615936868	11.855027279812939	0.7763912155656997	4.6318252730109215
AC034228.2	1.03322730358363	37.72759856630824	0.20548993828834772	5.305303392259915
IL3	0.2884567823092413	11.752895752895753	0.1631379401622784	6.062015503875969
CSF2	8.643333634454496	166.47280191583988	1.284826592450504	18.997968855788763
AC063976.3	0.33074776598808964	14.856212696690177	0.1614988081005395	6.806100217864923
P4HA2-AS1	0.5948790650565946	12.567681895093063	0.25889720368217145	4.058716549753182
P4HA2	5.937433662341956	23.9140625	1.8724996761099886	4.338330258302583
AC063976.7	12.279155233628364	39.10344827586207	3.4976476105298597	8.284393063583815
PDLIM4	12.396066857976704	192.1121251629726	3.0279316828063014	11.061197548326259
SLC22A4	7.113505635847129	28.637512147716233	2.5667326561001365	9.98404979575958
AC034220.3	3.2889784733449057	10.178041878890774	1.6864981149168414	3.2497751124437775
MIR3936	4.626565044977408	10.53707838758961	2.474511620788909	4.950402975821451
SLC22A5	3.031988386074617	9.774984930681134	1.3671041460283018	2.9989880590973486
C5orf56	4.520700993331453	18.11577809798271	1.3692290733822476	2.894295857988166
AC116366.5	12.059642598534287	58.333333333333336	3.4522665041307965	9.393063583815028
Y_RNA	7.676895321158262	33.25177584846093	3.0050672039610493	6.569209684787574
AC116366.6	6.639435119376596	30.823266843353323	1.8369412218109942	3.504729791305933
IRF1	22.053783227232103	144.8854586129754	3.0008784275062337	8.676687668766878
IL5	17.203854441248897	312.98904538341156	3.6777280166110335	10.601145038167939
RAD50	1.9169582646961163	7.0068350668647845	1.0989526118559088	2.7742846525455223
TH2LCRR	6.558129418986591	18.43463780183181	3.10709186063765	5.137067938021454
IL13	31.76120969549382	228.2456140350877	4.548446583504726	8.695156695156696
IL4	10.593900538470164	91.10056925996206	4.281904223632209	24.068441064638787
AC004237.1	6.491983272769717	52.50000000000001	2.7340752682763134	9.88125
KIF3A	3.025137170603892	20.295938104448744	1.5221384638684792	4.36697839406643
CCNI2	6.1246269581001584	40.22030825022666	2.371073946291628	11.074430945398687
SEPT8	2.9884833847823193	11.700070571630205	1.2653292573029082	4.010726887791107
SOWAHA	19.93065716849665	131.41542002301495	4.34778014699808	23.43384290985767
AC004775.5	10.408736527354838	92.31346081739783	3.6647769442599687	35.77649325626204
SHROOM1	5.193283421190159	22.998550181227344	2.0060145927909434	10.28666939555192
GDF9	4.453272255398202	18.163029187483566	2.1874303433405764	11.250693481276006
UQCRQ	2.277413924618464	15.804359197907585	1.0220855277625438	2.26413612565445
LEAP2	4.43127416417267	26.41491395793499	1.7986313799914446	7.1634513461946145
AFF4	2.4873192186629933	9.471648722820351	1.2333164618612231	3.551301036598265
AC010240.2	14.185805111807614	39.37669376693767	4.842398427670511	23.154471544715445
CTC-350I8.1	7.3855249485377	35.759689922480625	3.2223461547634504	6.106809078771696
ZCCHC10	1.8969187421200389	6.694187145557655	0.9881535108727377	3.1734790874524714
RP11-485M7.1	6.72430884937852	26.455696202531644	3.2403536966515225	8.726851851851851
HSPA4	3.6301814903169634	10.275650842266462	1.2550150635180168	2.4273781902552205
RP11-485M7.2	24.191691421678385	78.81516587677724	5.716647720285424	14.201457919151753
RP11-485M7.3	0.4109686901822412	10.257355765537376	0.14803723698476134	3.3196901037859963
CTB-49A3.2	2.402476040767761	17.076923076923077	1.2791496649497078	22.578181818181818
FSTL4	13.497501820197604	58.4332129963899	5.282468404692996	30.880294659300183
CTB-49A3.5	3.3720716551381686	33.900990099009896	1.0488160205832697	7.791044776119405
CTB-49A3.4	2.8007416024367218	62.76102088167054	0.9968166908030226	14.896810506566606
CTB-3M24.3	0.40028792832221605	15.35904255319149	0.3546904387880176	16.409574468085104
CTB-3M24.1	14.41029665296729	145.75210589651024	2.362044348281541	17.080729166666668
WSPAR	0.5491649600391559	26.654320987654323	0.25486850904246433	10.762312633832979
C5orf15	2.1782346450298005	5.6034985422740515	1.1157326300443051	2.5420898437500004
VDAC1	2.131951918358239	4.959570580173595	1.1780251605290044	2.408240973686
CTB-113I20.2	3.3180038905411973	16.60064818149082	1.6079672929368016	3.9595009943952273
CTB-113I20.1	0.2228591342802894	12.034393251135628	0.08197659360450059	4.426736054643031
TCF7	10.186310005438234	92.22557911908646	3.232683341266105	30.059688078244776
SKP1	1.66634379460416	3.7131176679701388	0.960342616135285	2.079635949943117
PPP2CA	1.8055773249292433	3.121078290794379	1.002452452326175	1.8980440097799507
CTD-2410N18.3	4.705906436287063	19.764453961456105	2.4949731038985	8.738423028785983
CDKL3	2.669486013747602	12.90014064697609	1.3574022395563632	3.609859154929577
UBE2B	2.3542334436858847	4.700421300977418	1.1564530714002774	2.2769438353853935
RP11-215P8.2	5.714910911631943	38.38965373383396	2.465694761920719	4.905501889962201
RP11-215P8.3	5.190940242774254	27.285205897305538	2.502985532486821	4.7180269514365625
CDKN2AIPNL	1.7276433293839608	4.751623686723973	1.0019091853226105	2.1607191316146537
RP11-215P8.1	12.38947769333295	46.92506459948321	4.787484178989174	10.233305156382078
RP11-215P8.4	4.792097610423537	26.188782489740085	1.863946930270663	9.285561497326203
AC005355.1	3.177303419443538	20.973154362416107	1.3702075927060209	7.2836676217765035
LINC01843	16.372687983219436	154.18250950570342	4.601721945210521	33.67570137898241
RN7SL541P	0.3819383523684599	11.918377321603128	0.18375488182308128	5.215729979302658
AC005355.3	6.982678459497152	30.581854043392504	3.17180538689553	6.128342245989304
JADE2	2.6217411543584914	7.467359385588435	1.4242394478309928	2.9080857785067735
SAR1B	1.914887450412744	6.608341447581954	0.9165635715924715	2.752475247524753
SEC24A	3.3502934763686087	13.116256830601092	1.2630006671489624	2.8567725210628647
CAMLG	2.2611034881714844	7.758751371297497	1.1913170148752386	2.255841467021591
DDX46	1.8358669455876329	4.325418553227335	1.011671716282428	2.233642037447151
C5orf24	2.2892729540094248	7.943581715716969	1.1540221357059746	3.257518796992481
AC006077.4	0.18257898242261023	9.859265050820952	0.08612314559537876	4.650649862150453
TXNDC15	1.8711341998231246	4.5396363636363635	1.0914295272456562	2.1895234630774825
PCBD2	1.9973214379075503	6.166500099940037	1.0914371451290183	2.47024702470247
AC006077.3	3.72818594409949	9.698870765370138	1.752170672855444	2.9711445060282267
MTCYBP18	21.271263573146143	138.58853139595223	3.2829647447395867	4.970573969280517
MTND6P4	12.579208844203745	30.092807424593968	3.2781811755181525	5.3078052034689795
MTND5P11	42.68936311175379	196.80826086956517	2.5464991418839853	3.716065236933351
MTND4P12	19.2956478066653	48.210088070456365	4.209483936570532	32.57373892953407
MTND4LP30	31.33024206958801	273.5294117647059	3.4299259048642208	15.415515300378672
MTND3P25	6.342447673474163	32.0	2.1997131102266803	8.321167883211679
CATSPER3	3.7485501742485186	8.176267942583733	1.7937919056435505	3.9808372641509435
PITX1	44.95450248612622	453.4045393858477	10.475146419292438	334.7391975308642
C5orf66	3.4296840001178763	13.640401104490627	1.6070065583969861	3.8433435627648693
CTC-276P9.4	9.367256153465533	177.50716332378224	4.642168780260453	177.50716332378224
C5orf66-AS1	46.3855294743937	640.5639846743295	16.041084167943293	640.5639846743295
CTC-276P9.2	0.08168115634718688	4.410782442748092	0.05233494363929147	2.8260869565217392
CTC-276P9.3	0.0687878084115767	3.7145416542251413	0.03690083451952329	1.9926450640542577
C5orf66-AS2	1.7392211342338437	48.01470588235295	0.5350400932390799	5.558823529411765
H2AFY	1.8185125739280172	5.480260748553432	0.9785930871643513	2.0516157989228008
CTC-203F4.2	4.856629241206909	16.28370504319871	2.142736160865247	4.143675273786799
TIFAB	29.468078877836078	149.50877192982455	7.662239715017078	26.87966804979253
CTB-138E5.1	1.1566135742477561	35.733333333333334	0.3663941855855311	8.169333333333334
NEUROG1	12.885590694477468	211.9869706840391	1.8714726067050278	24.974358974358974
CTC-321K16.1	8.020318776682684	54.65543644716692	2.9864078106544585	11.476520400307926
CXCL14	42.43152483686372	1207.6267558528427	14.03993361984346	523.194956441999
LINC01959	4.603365265957617	43.067226890756295	1.8461593687797038	17.51219512195122
AC011431.1	0.2127088979223125	11.486280487804876	0.09077482390365825	4.901840490797546
RP11-119J18.1	11.665336843741501	162.34513274336285	4.3359811614246135	81.15812917594656
SLC25A48	26.072928336636714	176.52267818574515	4.60657660771449	11.728613569321535
IL9	4.221237628477793	31.31118881118881	1.3134368193425874	6.556716417910447
GS1-39E22.2	6.473349304256319	44.64968152866242	2.265668490637564	13.963369963369962
GS1-39E22.1	0.40000701277092826	16.667946257197695	0.18377727504788574	7.227360308285164
LECT2	4.511027913950716	49.174475680499775	1.8401121756385526	20.074734118999714
FBXL21	43.63629722132172	1611.9540229885058	4.025164677297608	26.938214839933327
TGFBI	13.49098256266176	129.01130666666666	3.1575258831176964	8.000351596835628
SMAD5-AS1	0.3002635797940273	16.214233308877475	0.10424836601307189	5.629411764705882
SMAD5	2.4387310348761173	8.147334410339258	1.1320302028548421	3.0010509296685526
AC009014.3	35.10745715241736	375.8241758241758	6.413415444218334	37.15994020926757
TRPC7	7.07779880238051	86.05095541401275	2.60628136155974	28.205980066445182
TRPC7-AS1	2.876404370142522	38.14087206516531	1.0618140488753913	7.454883720930232
TRPC7-AS2	0.2427056803225739	6.931407942238267	0.19672972288273674	6.174698795180722
HNRNPA1P13	0.33129650413601036	17.89001122334456	0.1335584318139186	7.212155317951605
RP11-114H21.2	0.9254301005327291	18.546139359698685	0.39239039904990003	7.654716981132076
CTB-1I21.1	4.796792996073686	106.73241852487135	1.342882860145095	10.939826302729529
SPOCK1	9.666276596841445	68.21815956926088	3.4621330726149977	26.646504782928623
KLHL3	3.561240669734016	14.903920061491162	1.7477073775778336	5.180959722489883
HNRNPA0	1.747967466200963	6.470395143033546	1.0067724653623704	2.9037006536620513
RP11-381K20.4	5.449756867279325	20.827314510833883	2.7077982657437194	16.043478260869566
NPY6R	23.942847366638407	185.39290240811152	4.129091846282042	17.733566211495713
RP11-381K20.2	4.203840753640789	17.345386533665835	1.9114453056114893	4.906947890818858
MYOT	40.14587694804774	482.10961737331957	4.331802786703914	42.84898255813954
PKD2L2	5.04656256061878	20.516129032258068	2.350007001789289	5.252688172043011
FAM13B	2.581773680181615	5.414866204162537	1.3993176493867747	3.3113289633969485
RP11-325L7.1	6.717781288667196	48.505376344086024	3.5100697504533116	23.720430107526884
RP11-325L7.2	5.117597296922036	20.09501187648456	2.6138939749175227	8.761061946902654
WNT8A	4.420657477045858	36.79017857142858	1.7855161481577524	13.598019801980197
NME5	5.432568652101671	38.86345698500394	2.528062863719539	14.597348798674398
RNU6-460P	1.6176511069029724	20.95284394749635	0.7928359992562016	6.0230045311955385
BRD8	1.904065680624411	4.223853211009174	1.0965704257861049	2.0016791604197905
KIF20A	50.160975877542846	238.72263506728257	7.76069381782148	71.83422746781115
CDC23	1.8041893544623422	5.448081023454158	0.9555805530750994	2.5453866666666665
GFRA3	25.775976625518425	288.8268156424581	5.384470506590141	16.44382219110956
CDC25C	27.846949573932577	189.31034482758622	6.5297245388465965	40.304414003044144
FAM53C	2.3939496482953246	7.606310096153846	1.1520052181967975	2.2125415120140652
KDM3B	1.777397925817233	4.4503769401330375	1.0191614122376484	2.3505577867023653
REEP2	6.868789966623906	36.91888970768853	2.467606195121747	18.133084522502745
RP11-461O14.3	0.4729032371266538	14.719815135759676	0.18393737617961664	5.012576776835332
EGR1	40.91705450899702	567.2729942317777	7.880263626725642	57.93631578947368
RPL7P19	52.21202726187777	367.5753228120517	5.203448187999605	13.926116838487973
ETF1	2.3167336210822023	6.749704579025111	1.176747961377759	2.598524253054313
HSPA9	2.467617070013373	6.298921832884097	1.1258386389129167	2.921565452091768
CTNNA1	2.0577012795268286	5.06202480992397	1.024942695039276	2.206423085873866
CTB-164L20.1	0.3476482617586912	18.773006134969325	0.0814998166483315	4.400990099009901
AC034243.1	12.683202049561553	57.26204465334901	5.287592837811566	10.17402431222009
LRRTM2	7.361567962667886	34.10958904109589	2.543749010515677	8.771948051948051
SIL1	2.133743186583061	6.770810041670902	1.035543736728525	2.0992047713717694
CTB-46B19.2	7.601783555797798	28.068292682926828	3.1166629112786457	7.495798319327731
RPL12P21	0.8751835925748969	27.76923076923077	0.13856486390950867	7.482502651113468
SNHG4	5.934726521922416	13.212972250083585	2.4404625879692112	4.864810466286482
SNORA74	0.4117259419860379	15.377580712207289	0.22206363801841694	6.85562015503876
SNORA74A	4.46620748589872	26.9321468298109	1.853139665869818	13.674418604651162
MATR3	2.0976565254976625	6.099713055954089	1.1794843037004554	2.5621706645694062
RNA5SP195	0.6662599979342292	25.146894756415026	0.12994638998253277	3.9296525875738793
RN7SKP64	0.26503224395650776	7.322274881516587	0.17400818720463496	4.754168144732174
PAIP2	1.9019472312281136	3.7795497901564286	1.1519803782806397	2.4835626911314983
SLC23A1	14.783289887366474	115.52388289676425	4.57606086111674	78.22675653594771
MZB1	79.28920342193959	682.6775677056719	14.362286260840905	152.0961145194274
PROB1	5.61652378162013	44.449392361111116	1.7869479999725588	4.282879674383109
SPATA24	2.8440120162409506	8.622716130086616	1.4093081668664371	7.6585365853658525
DNAJC18	2.5641257920494978	8.067093356874862	1.3887999466413647	4.477593360995851
RNU5B-4P	2.1460840578253513	19.808975136446332	0.9673032626057257	5.704793545325106
ECSCR	11.356169842244602	79.77074718722953	2.5484581490035825	6.060184744310065
AC138517.6	7.65731044334641	177.28096676737164	1.7518259076782061	13.005853906846525
TMEM173	5.185250981538146	34.42595055059214	1.6929778122107422	3.92894270525694
UBE2D2	1.4241364356406776	2.9471886959081544	0.8260926874675989	1.8036560595802302
CTD-2062A1.2	7.039975090849254	19.17079207920792	3.4158287467857766	7.7639593908629445
CTD-3224K15.3	10.50816476716333	42.83212409306981	4.339059143642025	32.526427061310784
CXXC5	2.9449526773900203	11.836706999886916	1.4318535489179949	5.08103214124038
CXXC5-AS1	8.820131132082567	25.089494163424124	3.7390573332906887	15.190635451505017
CTB-35F21.1	4.642842526792676	21.189655172413794	2.167060495082487	9.08957055214724
PSD2-AS1	3.0205259934685396	59.161676646706596	0.9473728251802	6.078596491228069
CTB-35F21.3	4.337946818793525	30.36852589641434	1.6804631934958254	7.686567164179104
PSD2	11.839371691415648	99.73873285434355	2.8120191815149504	8.649427168576105
NRG2	6.177484859682681	62.752808988764045	2.2236113244595592	7.880894863984876
CTB-35F21.4	5.794202177580026	22.56026296566837	2.846220456268713	7.932049830124576
LINC01024	3.228880889845683	12.928994082840235	1.4846540485422361	5.94513201320132
PURA	2.4095877318900167	7.694041124632816	1.215777521219742	2.8947471451876017
IGIP	2.66277626557538	15.455617292316033	1.3844624481998342	3.8533939106258903
CTB-131B5.5	18.329661467978504	114.63802704852824	4.538208136961287	13.179916317991632
CYSTM1	3.1222392822796614	26.423491160333263	1.3179816498898973	4.407052186177715
CTB-131B5.2	14.252638699935076	55.98901098901098	4.93105970344323	9.876190476190477
PFDN1	1.51624746436557	3.9389922015596874	0.8845255896247587	1.9677072120559742
HBEGF	14.27687478196468	49.482088024564995	3.4238410194394238	9.973248983280614
CTC-329D1.3	2.2374196267723505	13.229832572298326	1.0622641143451144	6.468217054263566
SLC4A9	8.898887567784348	46.407766990291265	3.2352563602653115	7.60836874795685
CTC-329D1.2	3.4866154298552208	7.7680682635961755	1.858407018869904	4.139420111042566
ANKHD1	1.9749680241059968	6.019016697588126	0.9295879426420934	2.052563059397884
SRA1	2.368421487550816	4.926765758923728	1.0534808306282746	2.258564194221031
EIF4EBP3	2.2041345068015676	4.8275224511357635	1.1008463997392415	2.127231847639201
APBB3	3.0627089816855095	12.811479686917629	1.4006018507169795	2.7327795084804425
SLC35A4	1.6856186430470812	4.006380208333334	0.8385631524944408	1.7775827390747851
AC011380.8	7.921678456126679	24.58762886597938	3.4462275125256205	7.1228710462287115
SNORA27	2.1867861573516403	106.83453237410072	0.457791520107197	19.052279165593614
HAUS1P1	10.046261794509823	119.94868505452212	3.339429138859071	20.635634028892454
CD14	11.433200380813492	50.426413227812326	3.987042483502425	10.18112027295991
NDUFA2	1.724170435944149	4.075032313657905	0.8507780912659147	1.830028873917228
TMCO6	2.5790726260200767	9.431458494957331	1.2061061481975783	2.4843028624192063
IK	1.7348279255607222	5.770876769450236	0.9067693021936123	2.4186606471030854
WDR55	2.064183800228852	5.863287472845763	0.9701986674426321	1.819710144927536
HARS	1.7535945335320011	5.831770114942528	0.9785913840964405	2.7492759004827327
HARS2	1.7260739082569596	3.624965067536097	0.9470684870888681	2.019237883832778
ZMAT2	1.5338939839384271	3.6269095557686164	0.9267769934223944	2.6341138016143018
VTRNA1-1	0.14719735185625368	7.948657000237699	0.07565049296115757	4.085126619902509
VTRNA1-3	0.36975650931369664	10.771279547220063	0.18454372367881675	5.236396074933095
PCDHA1	7.971234736337435	26.988835725677827	3.679101061749264	12.38153846153846
PCDHA2	7.758656804428122	29.750611246943762	3.0890445727100095	5.707746478873239
AC005609.16	0.49772757339294205	11.29286376274328	0.2639253432431111	5.368773946360154
PCDHA3	6.152408217392543	30.60294117647059	2.741627312528066	7.073529411764706
PCDHA4	6.736719538084294	16.503703703703703	3.1272255257027237	9.256484149855908
PCDHA5	7.055872757327814	27.67632850241546	3.2151155200749404	6.869565217391304
PCDHA6	7.05724988830421	25.319502074688796	3.208018972317257	6.595701125895598
PCDHA7	7.152475744242853	24.506811989100818	3.1141868414279625	7.088888888888888
PCDHA8	7.016707988172116	28.59398496240602	3.3676756545719524	24.22047244094488
PCDHA9	10.437201564585942	38.72727272727273	4.5085218884931075	29.45454545454545
PCDHA10	6.291353829175454	35.24189526184539	2.3483701309694087	4.809352517985612
PCDHA11	7.829930905553995	23.58285714285714	3.5136379927559425	8.436582109479307
PCDHA12	10.575776901616946	43.651982378854626	4.129417239879065	9.399441340782122
AC005609.17	0.6450140780318137	16.904570970328788	0.3107113594633631	9.657240788346186
PCDHA13	10.39301055896681	109.22105263157896	3.774931378829795	14.864035087719296
PCDHAC1	9.56636555097483	37.42454728370221	3.4677173132793455	8.515037593984962
PCDHAC2	10.529190488145753	52.1987951807229	3.711418896689212	7.81688953138176
CTC-270D5.1	2.3838123027701217	31.954397394136805	1.117443417747079	10.30971993410214
PCDHB1	12.794740524066718	85.78947368421053	5.648462154637046	85.78947368421053
CH17-140K24.1	0.08025020927672646	4.333511300943229	0.03728096198726316	2.0131719473122107
PCDHB2	4.051692380389812	11.177142857142856	1.9552726096058566	6.057471264367816
AC005754.7	3.182009919177865	51.137957911145755	1.3827634954533574	4.946957878315133
PCDHB3	3.8841275057553384	13.22970297029703	1.9767540077077768	4.390873015873016
AC005754.8	5.381417980640214	25.865853658536583	2.4712236766105433	6.048979591836734
PCDHB4	3.995361188726255	12.810810810810812	1.8890633991472028	5.934031413612566
PCDHB5	4.08618832387389	28.50224215246637	1.8567503490034594	5.91743119266055
PCDHB6	3.782703014297717	15.838535164377861	1.8392720958583904	6.379046129788898
PCDHB17P	4.996335084155902	17.407982261640797	2.3575457656598977	6.867203219315895
CH17-140K24.3	4.939395212143245	21.772727272727273	2.4564297187469397	8.682864450127877
PCDHB7	4.248291516024269	18.9170692431562	1.9592631468332313	7.738549817423056
PCDHB8	5.312562176650354	16.509090909090908	2.5772015627248126	6.7682926829268295
PCDHB16	4.362980376675205	26.361290322580647	2.0059692621467136	7.675232774674116
CH17-140K24.5	3.79538576523874	20.09406422315926	2.0830629351956347	9.836897426603842
PCDHB9	3.9893610052051858	17.455888387361508	1.9382372266508583	6.603223926976112
CH17-140K24.6	6.908730084914402	24.087968952134545	3.4632502454839407	9.759566542499154
PCDHB10	4.191908214892086	17.574074074074073	2.1021396393487244	8.985559162655322
PCDHB11	4.8726957465346254	31.71492204899777	2.3155378490385323	10.303526448362721
PCDHB12	3.9130447768815495	14.937820043891733	1.9515418722302542	8.309599156118143
PCDHB13	3.3737693161724223	14.318246512951893	1.7339501384666127	4.840230014657798
PCDHB14	3.7376958379035536	38.199999999999996	1.7578130294273064	6.072352132049518
PCDHB18P	4.439543963094952	19.80365605958023	1.9447512627771244	6.453854505971769
PCDHB19P	6.463466334636037	36.541850220264315	2.7644473579194764	11.246696035242291
CH17-140K24.2	1.1405417317142452	9.025069637883009	0.667931809286025	5.841311049813402
PCDHB15	4.291281879595643	26.462025316455694	1.8942953488471685	5.145569620253164
AC005752.10	5.545261459529138	19.14614121510673	2.677860124131007	6.648780487804878
TAF7	2.0589828738323925	5.435669748441196	1.0603438029934311	2.769910550705895
SLC25A2	11.993966648565221	58.48905109489051	4.171316720961382	10.911764705882353
AC005618.6	4.159084091348483	13.593301435406701	2.1880797299347927	6.409302325581395
PCDHGA1	4.655895601518686	15.333333333333334	2.1292216613567194	6.4643886372993
PCDHGA2	3.9359646506673696	15.78847969782814	2.0096500900961236	8.315754413234151
PCDHGA3	4.47360085281888	20.187279151943464	2.1159634682869966	7.062146892655368
PCDHGB1	5.001559128145249	14.668896321070235	2.4330017446019463	7.052062204192021
PCDHGA4	3.9483683586113525	14.52361673414305	2.0579683267642968	7.272260505337117
PCDHGB2	4.104277250858111	26.761363636363633	2.0762543528851203	8.13105413105413
PCDHGA5	4.567566431447681	26.95402298850575	2.155160554031005	9.54913294797688
PCDHGB3	4.362213633488158	19.852126836813614	2.178096758314205	5.7708479327259985
PCDHGA6	3.7238156520527097	23.420233463035018	1.8591143417953773	6.495126705653021
PCDHGA7	4.2320480239232365	21.464912280701753	1.975744508544318	6.280373831775701
PCDHGB4	3.9929171443993194	13.889400921658986	1.9153472395160391	5.365943700969081
PCDHGA8	5.670998054810888	16.814893617021276	2.407029481738319	6.373540856031128
PCDHGB5	4.143866582619635	31.449838187702266	1.9471741646193637	8.071197411003237
PCDHGA9	3.471421726445559	9.122172692752187	1.8313260509614917	5.066787898826252
PCDHGB6	4.159173945991401	37.8705636743215	1.877796261010245	7.554621848739495
PCDHGA10	4.545079574117147	34.3356890459364	1.913471940821267	9.086725663716814
PCDHGB7	4.39118771073573	34.917355371900825	2.0194047567277074	7.779008746355686
PCDHGA11	4.768866587741116	34.81618084473527	1.9203625825189055	7.011560693641619
PCDHGB8P	9.92427843859721	40.86387434554974	2.971128868883582	6.640616966580977
PCDHGA12	6.159686545056316	56.31578947368421	2.3582408463980222	7.967611336032389
PCDHGB9P	8.433151253102276	37.99325463743676	2.97427070676689	6.8894514767932495
CTD-2024I7.18	5.490053773230746	17.01098901098901	2.6321625845337273	5.621736490588948
PCDHGC3	4.261556309729356	27.913165266106443	1.9923099897599565	5.90060517146525
RN7SL68P	4.699498098123599	28.970954356846473	2.0268600294066794	9.301877708233029
PCDHGC4	7.230616253155421	57.23032069970845	2.729595331248444	6.9402810304449645
PCDHGC5	8.095589018844002	57.30773092369477	3.0729968121133697	9.846586345381526
DIAPH1	2.35808472256341	5.7681611804767305	1.2549546669043148	2.7632236095346197
CTD-2024I7.13	14.75293258578608	57.68867924528302	3.4631391941552714	7.107692307692309
RPS27AP10	2.6380025757832195	21.592718998862342	1.2889699603158913	17.599544937428895
AC008781.7	4.016598210051068	15.426449131184508	1.8466214871665443	3.667862838915471
HDAC3	1.4677719382311438	3.0377963011200837	0.8299740350425525	1.7758985200845665
RELL2	4.6650134941155965	13.377557544757034	2.037874856857235	5.4669038366810785
FCHSD1	3.924550113496739	12.737752161383284	1.5602774917237685	3.8514560512957527
ARAP3	4.435771429587144	17.76806422836753	1.6455394828154568	2.8300180831826403
AC005753.1	6.879737972944416	29.1350531107739	2.5399104459747472	5.691036236490782
PCDH1	4.328917920615731	20.560885608856086	1.9359525265814712	6.228044280442804
AC005740.3	5.4212379534666	22.710601719197708	2.7531988564152177	17.15411558669002
KIAA0141	1.6671147996658402	4.114886191198786	0.926363679458744	2.195288753799392
PCDH12	4.264208902933626	16.275987290059007	1.567647678119698	2.7294277664432136
AC005740.6	4.200650701965224	10.409153454980558	2.0068130337905066	3.7274900398406374
RNF14	1.704804150590404	4.055124711800461	0.9525061347658388	1.9451211932877566
GNPDA1	2.2495847151196355	5.6638098503028225	1.2280796801480998	2.1631156930126
AC005740.4	0.10542377583576085	5.692883895131086	0.05872053872053873	3.1709090909090913
NDFIP1	2.068461012094619	4.327443105756359	1.1226097181834978	2.4282882882882886
CTC-463A16.1	4.180210322111808	9.349150297947471	1.7724252973070345	2.8798076923076925
SPRY4	5.412143571849043	64.67032967032966	1.8962004001518054	4.734618916437098
SPRY4-IT1	7.953138426925244	21.207268676460348	3.7411718472390683	8.301558203483042
AC005592.2	7.594812950648666	35.0	3.0262956274735036	7.537878787878788
FGF1	10.348739542578592	59.07512315270936	3.2395691170856216	11.018121911037891
AC005592.3	10.815585536509705	65.97156398104265	3.7357770963693504	16.733096085409255
LINC01844	20.47506688094623	134.3878656554713	4.112848956341973	22.067039106145252
ARHGAP26	3.4226154098663475	14.363839910439408	1.6945793834967875	3.815483690326194
ARHGAP26-AS1	2.5739887541644952	45.08064516129033	1.192440759164235	16.832183908045977
ARHGAP26-IT1	1.6459010538792764	28.568306010928964	0.5393987583869843	7.414285714285714
NR3C1	2.4590098689822972	5.807918530503474	1.2643048277343298	2.6340859293131373
RPL7P21	32.45943492071801	175.7777777777778	6.640170600439018	23.6443661971831
RP11-278J6.5	0.20645973933210285	6.845097110374231	0.16026614772167538	4.350643163411148
RP11-278J6.4	6.776098922616695	18.702201622247973	3.3149287287300573	7.248025276461296
CTD-2050E21.1	0.1778227014076071	9.602425876010782	0.10034541007992336	5.418652144315861
CTD-2050E21.2	0.06883097088858404	3.716872427983539	0.04053455517373043	2.1888659793814433
CTB-57H20.1	0.5827625172281142	12.606361829025845	0.31049785578164635	6.578073089700997
CTB-70D19.1	0.297904977611291	12.58964143426295	0.17254457735049233	5.8201798201798205
HMHB1	1.141473648992826	48.34741288278775	0.2475774583495257	7.542978048135414
